Week_Start,SKU,Product_Name,Category,Actual_Units,Origin_Index,Origin_Date,Horizon_Step,Pred_Baseline,Pred_ML
2025-11-24,SKU001,Product 001,Furniture,84,95,2025-10-27,4,68,95.9
2025-11-24,SKU002,Product 002,Home Decor,66,95,2025-10-27,4,57,69.8
2025-11-24,SKU003,Product 003,Kitchen,29,95,2025-10-27,4,36,35.4
2025-11-24,SKU004,Product 004,Lighting,22,95,2025-10-27,4,24,32.8
2025-11-24,SKU005,Product 005,Storage,100,95,2025-10-27,4,79,98.1
2025-11-24,SKU006,Product 006,Furniture,40,95,2025-10-27,4,44,39.4
2025-11-24,SKU007,Product 007,Home Decor,181,95,2025-10-27,4,132,137.6
2025-11-24,SKU008,Product 008,Kitchen,117,95,2025-10-27,4,108,103.3
2025-11-24,SKU009,Product 009,Lighting,66,95,2025-10-27,4,52,78.1
2025-11-24,SKU010,Product 010,Storage,104,95,2025-10-27,4,93,109.0
2025-11-24,SKU011,Product 011,Furniture,15,95,2025-10-27,4,22,21.2
2025-11-24,SKU012,Product 012,Home Decor,161,95,2025-10-27,4,170,162.6
2025-11-24,SKU013,Product 013,Kitchen,95,95,2025-10-27,4,81,95.0
2025-11-24,SKU014,Product 014,Lighting,151,95,2025-10-27,4,142,127.6
2025-11-24,SKU015,Product 015,Storage,31,95,2025-10-27,4,22,19.1
2025-11-24,SKU016,Product 016,Furniture,71,95,2025-10-27,4,97,97.4
2025-11-24,SKU017,Product 017,Home Decor,90,95,2025-10-27,4,82,84.7
2025-11-24,SKU018,Product 018,Kitchen,152,95,2025-10-27,4,143,142.2
2025-11-24,SKU019,Product 019,Lighting,88,95,2025-10-27,4,110,108.0
2025-11-24,SKU020,Product 020,Storage,97,95,2025-10-27,4,84,99.4
2025-11-24,SKU021,Product 021,Furniture,47,95,2025-10-27,4,37,56.6
2025-11-24,SKU022,Product 022,Home Decor,69,95,2025-10-27,4,61,67.1
2025-11-24,SKU023,Product 023,Kitchen,90,95,2025-10-27,4,111,106.4
2025-11-24,SKU024,Product 024,Lighting,76,95,2025-10-27,4,65,89.8
2025-11-24,SKU025,Product 025,Storage,9,95,2025-10-27,4,5,23.0
2025-11-24,SKU026,Product 026,Furniture,126,95,2025-10-27,4,116,130.4
2025-11-24,SKU027,Product 027,Home Decor,162,95,2025-10-27,4,152,145.9
2025-11-24,SKU028,Product 028,Kitchen,34,95,2025-10-27,4,41,30.3
2025-11-24,SKU029,Product 029,Lighting,96,95,2025-10-27,4,83,100.5
2025-11-24,SKU030,Product 030,Storage,26,95,2025-10-27,4,32,33.5
2025-11-24,SKU031,Product 031,Furniture,104,95,2025-10-27,4,103,112.4
2025-11-24,SKU032,Product 032,Home Decor,50,95,2025-10-27,4,50,63.3
2025-11-24,SKU033,Product 033,Kitchen,121,95,2025-10-27,4,86,102.8
2025-11-24,SKU034,Product 034,Lighting,130,95,2025-10-27,4,142,130.0
2025-11-24,SKU035,Product 035,Storage,131,95,2025-10-27,4,132,129.3
2025-11-24,SKU036,Product 036,Furniture,31,95,2025-10-27,4,25,28.9
2025-11-24,SKU037,Product 037,Home Decor,144,95,2025-10-27,4,133,136.3
2025-11-24,SKU038,Product 038,Kitchen,61,95,2025-10-27,4,34,37.1
2025-11-24,SKU039,Product 039,Lighting,13,95,2025-10-27,4,11,20.9
2025-11-24,SKU040,Product 040,Storage,76,95,2025-10-27,4,92,100.1
2025-11-24,SKU041,Product 041,Furniture,83,95,2025-10-27,4,66,68.2
2025-11-24,SKU042,Product 042,Home Decor,142,95,2025-10-27,4,133,133.7
2025-11-24,SKU043,Product 043,Kitchen,113,95,2025-10-27,4,127,129.9
2025-11-24,SKU044,Product 044,Lighting,57,95,2025-10-27,4,59,62.5
2025-11-24,SKU045,Product 045,Storage,164,95,2025-10-27,4,161,157.2
2025-11-24,SKU046,Product 046,Furniture,52,95,2025-10-27,4,48,64.7
2025-11-24,SKU047,Product 047,Home Decor,90,95,2025-10-27,4,78,98.9
2025-11-24,SKU048,Product 048,Kitchen,36,95,2025-10-27,4,56,61.9
2025-11-24,SKU049,Product 049,Lighting,159,95,2025-10-27,4,145,139.9
2025-11-24,SKU050,Product 050,Storage,30,95,2025-10-27,4,37,35.4
2025-12-01,SKU001,Product 001,Furniture,88,95,2025-10-27,5,83,94.8
2025-12-01,SKU002,Product 002,Home Decor,51,95,2025-10-27,5,66,68.7
2025-12-01,SKU003,Product 003,Kitchen,38,95,2025-10-27,5,38,36.3
2025-12-01,SKU004,Product 004,Lighting,28,95,2025-10-27,5,30,30.7
2025-12-01,SKU005,Product 005,Storage,96,95,2025-10-27,5,95,101.0
2025-12-01,SKU006,Product 006,Furniture,37,95,2025-10-27,5,44,38.9
2025-12-01,SKU007,Product 007,Home Decor,145,95,2025-10-27,5,148,140.9
2025-12-01,SKU008,Product 008,Kitchen,97,95,2025-10-27,5,109,102.8
2025-12-01,SKU009,Product 009,Lighting,77,95,2025-10-27,5,55,76.6
2025-12-01,SKU010,Product 010,Storage,126,95,2025-10-27,5,99,105.4
2025-12-01,SKU011,Product 011,Furniture,17,95,2025-10-27,5,25,22.7
2025-12-01,SKU012,Product 012,Home Decor,167,95,2025-10-27,5,147,147.7
2025-12-01,SKU013,Product 013,Kitchen,78,95,2025-10-27,5,95,96.0
2025-12-01,SKU014,Product 014,Lighting,124,95,2025-10-27,5,128,119.5
2025-12-01,SKU015,Product 015,Storage,22,95,2025-10-27,5,29,22.5
2025-12-01,SKU016,Product 016,Furniture,77,95,2025-10-27,5,83,97.1
2025-12-01,SKU017,Product 017,Home Decor,105,95,2025-10-27,5,81,79.7
2025-12-01,SKU018,Product 018,Kitchen,158,95,2025-10-27,5,182,151.9
2025-12-01,SKU019,Product 019,Lighting,103,95,2025-10-27,5,120,112.6
2025-12-01,SKU020,Product 020,Storage,85,95,2025-10-27,5,88,102.7
2025-12-01,SKU021,Product 021,Furniture,52,95,2025-10-27,5,55,57.1
2025-12-01,SKU022,Product 022,Home Decor,70,95,2025-10-27,5,62,67.3
2025-12-01,SKU023,Product 023,Kitchen,97,95,2025-10-27,5,104,102.4
2025-12-01,SKU024,Product 024,Lighting,93,95,2025-10-27,5,76,81.8
2025-12-01,SKU025,Product 025,Storage,18,95,2025-10-27,5,22,21.0
2025-12-01,SKU026,Product 026,Furniture,157,95,2025-10-27,5,162,144.0
2025-12-01,SKU027,Product 027,Home Decor,153,95,2025-10-27,5,153,140.3
2025-12-01,SKU028,Product 028,Kitchen,40,95,2025-10-27,5,36,29.9
2025-12-01,SKU029,Product 029,Lighting,87,95,2025-10-27,5,110,104.9
2025-12-01,SKU030,Product 030,Storage,25,95,2025-10-27,5,30,32.5
2025-12-01,SKU031,Product 031,Furniture,96,95,2025-10-27,5,114,116.0
2025-12-01,SKU032,Product 032,Home Decor,60,95,2025-10-27,5,54,63.3
2025-12-01,SKU033,Product 033,Kitchen,117,95,2025-10-27,5,107,110.1
2025-12-01,SKU034,Product 034,Lighting,147,95,2025-10-27,5,128,117.5
2025-12-01,SKU035,Product 035,Storage,128,95,2025-10-27,5,135,130.2
2025-12-01,SKU036,Product 036,Furniture,27,95,2025-10-27,5,26,28.7
2025-12-01,SKU037,Product 037,Home Decor,155,95,2025-10-27,5,171,151.2
2025-12-01,SKU038,Product 038,Kitchen,39,95,2025-10-27,5,55,43.0
2025-12-01,SKU039,Product 039,Lighting,23,95,2025-10-27,5,14,21.5
2025-12-01,SKU040,Product 040,Storage,103,95,2025-10-27,5,97,99.8
2025-12-01,SKU041,Product 041,Furniture,78,95,2025-10-27,5,75,68.5
2025-12-01,SKU042,Product 042,Home Decor,156,95,2025-10-27,5,159,140.7
2025-12-01,SKU043,Product 043,Kitchen,127,95,2025-10-27,5,147,130.1
2025-12-01,SKU044,Product 044,Lighting,52,95,2025-10-27,5,50,60.2
2025-12-01,SKU045,Product 045,Storage,166,95,2025-10-27,5,151,145.0
2025-12-01,SKU046,Product 046,Furniture,56,95,2025-10-27,5,51,61.6
2025-12-01,SKU047,Product 047,Home Decor,108,95,2025-10-27,5,78,99.1
2025-12-01,SKU048,Product 048,Kitchen,57,95,2025-10-27,5,50,57.4
2025-12-01,SKU049,Product 049,Lighting,167,95,2025-10-27,5,149,138.5
2025-12-01,SKU050,Product 050,Storage,40,95,2025-10-27,5,33,34.8
2025-12-08,SKU001,Product 001,Furniture,89,95,2025-10-27,6,94,93.7
2025-12-08,SKU002,Product 002,Home Decor,55,95,2025-10-27,6,57,69.8
2025-12-08,SKU003,Product 003,Kitchen,33,95,2025-10-27,6,23,34.6
2025-12-08,SKU004,Product 004,Lighting,39,95,2025-10-27,6,33,30.3
2025-12-08,SKU005,Product 005,Storage,103,95,2025-10-27,6,107,106.4
2025-12-08,SKU006,Product 006,Furniture,41,95,2025-10-27,6,34,36.0
2025-12-08,SKU007,Product 007,Home Decor,154,95,2025-10-27,6,137,138.6
2025-12-08,SKU008,Product 008,Kitchen,112,95,2025-10-27,6,104,101.1
2025-12-08,SKU009,Product 009,Lighting,82,95,2025-10-27,6,71,81.6
2025-12-08,SKU010,Product 010,Storage,108,95,2025-10-27,6,106,108.8
2025-12-08,SKU011,Product 011,Furniture,23,95,2025-10-27,6,15,21.6
2025-12-08,SKU012,Product 012,Home Decor,155,95,2025-10-27,6,184,164.4
2025-12-08,SKU013,Product 013,Kitchen,107,95,2025-10-27,6,94,97.3
2025-12-08,SKU014,Product 014,Lighting,137,95,2025-10-27,6,135,128.4
2025-12-08,SKU015,Product 015,Storage,31,95,2025-10-27,6,21,22.0
2025-12-08,SKU016,Product 016,Furniture,78,95,2025-10-27,6,71,96.7
2025-12-08,SKU017,Product 017,Home Decor,96,95,2025-10-27,6,88,84.2
2025-12-08,SKU018,Product 018,Kitchen,162,95,2025-10-27,6,150,139.9
2025-12-08,SKU019,Product 019,Lighting,96,95,2025-10-27,6,97,107.0
2025-12-08,SKU020,Product 020,Storage,82,95,2025-10-27,6,80,100.3
2025-12-08,SKU021,Product 021,Furniture,59,95,2025-10-27,6,63,59.7
2025-12-08,SKU022,Product 022,Home Decor,60,95,2025-10-27,6,70,69.7
2025-12-08,SKU023,Product 023,Kitchen,98,95,2025-10-27,6,80,98.2
2025-12-08,SKU024,Product 024,Lighting,72,95,2025-10-27,6,101,83.8
2025-12-08,SKU025,Product 025,Storage,13,95,2025-10-27,6,24,21.0
2025-12-08,SKU026,Product 026,Furniture,128,95,2025-10-27,6,148,127.9
2025-12-08,SKU027,Product 027,Home Decor,161,95,2025-10-27,6,154,139.5
2025-12-08,SKU028,Product 028,Kitchen,25,95,2025-10-27,6,48,31.2
2025-12-08,SKU029,Product 029,Lighting,115,95,2025-10-27,6,95,105.0
2025-12-08,SKU030,Product 030,Storage,35,95,2025-10-27,6,38,34.8
2025-12-08,SKU031,Product 031,Furniture,104,95,2025-10-27,6,107,114.5
2025-12-08,SKU032,Product 032,Home Decor,56,95,2025-10-27,6,58,60.1
2025-12-08,SKU033,Product 033,Kitchen,109,95,2025-10-27,6,127,109.0
2025-12-08,SKU034,Product 034,Lighting,118,95,2025-10-27,6,137,125.9
2025-12-08,SKU035,Product 035,Storage,128,95,2025-10-27,6,133,129.4
2025-12-08,SKU036,Product 036,Furniture,31,95,2025-10-27,6,36,29.4
2025-12-08,SKU037,Product 037,Home Decor,133,95,2025-10-27,6,173,155.4
2025-12-08,SKU038,Product 038,Kitchen,49,95,2025-10-27,6,56,42.2
2025-12-08,SKU039,Product 039,Lighting,15,95,2025-10-27,6,17,21.3
2025-12-08,SKU040,Product 040,Storage,101,95,2025-10-27,6,90,99.6
2025-12-08,SKU041,Product 041,Furniture,66,95,2025-10-27,6,54,67.5
2025-12-08,SKU042,Product 042,Home Decor,125,95,2025-10-27,6,132,132.4
2025-12-08,SKU043,Product 043,Kitchen,142,95,2025-10-27,6,133,131.7
2025-12-08,SKU044,Product 044,Lighting,57,95,2025-10-27,6,54,60.5
2025-12-08,SKU045,Product 045,Storage,152,95,2025-10-27,6,149,140.5
2025-12-08,SKU046,Product 046,Furniture,66,95,2025-10-27,6,63,61.0
2025-12-08,SKU047,Product 047,Home Decor,86,95,2025-10-27,6,85,99.0
2025-12-08,SKU048,Product 048,Kitchen,55,95,2025-10-27,6,55,59.1
2025-12-08,SKU049,Product 049,Lighting,171,95,2025-10-27,6,150,138.7
2025-12-08,SKU050,Product 050,Storage,34,95,2025-10-27,6,37,35.6
2025-12-15,SKU001,Product 001,Furniture,91,95,2025-10-27,7,77,92.6
2025-12-15,SKU002,Product 002,Home Decor,55,95,2025-10-27,7,59,67.9
2025-12-15,SKU003,Product 003,Kitchen,23,95,2025-10-27,7,48,37.5
2025-12-15,SKU004,Product 004,Lighting,38,95,2025-10-27,7,27,30.0
2025-12-15,SKU005,Product 005,Storage,100,95,2025-10-27,7,110,106.3
2025-12-15,SKU006,Product 006,Furniture,41,95,2025-10-27,7,44,38.8
2025-12-15,SKU007,Product 007,Home Decor,149,95,2025-10-27,7,167,147.4
2025-12-15,SKU008,Product 008,Kitchen,100,95,2025-10-27,7,82,100.5
2025-12-15,SKU009,Product 009,Lighting,69,95,2025-10-27,7,76,83.5
2025-12-15,SKU010,Product 010,Storage,102,95,2025-10-27,7,109,108.8
2025-12-15,SKU011,Product 011,Furniture,18,95,2025-10-27,7,20,21.4
2025-12-15,SKU012,Product 012,Home Decor,171,95,2025-10-27,7,161,150.0
2025-12-15,SKU013,Product 013,Kitchen,96,95,2025-10-27,7,84,97.0
2025-12-15,SKU014,Product 014,Lighting,116,95,2025-10-27,7,141,127.0
2025-12-15,SKU015,Product 015,Storage,21,95,2025-10-27,7,26,23.0
2025-12-15,SKU016,Product 016,Furniture,74,95,2025-10-27,7,82,95.3
2025-12-15,SKU017,Product 017,Home Decor,81,95,2025-10-27,7,80,82.4
2025-12-15,SKU018,Product 018,Kitchen,160,95,2025-10-27,7,172,150.9
2025-12-15,SKU019,Product 019,Lighting,107,95,2025-10-27,7,106,107.9
2025-12-15,SKU020,Product 020,Storage,74,95,2025-10-27,7,81,101.3
2025-12-15,SKU021,Product 021,Furniture,47,95,2025-10-27,7,50,53.8
2025-12-15,SKU022,Product 022,Home Decor,62,95,2025-10-27,7,46,67.1
2025-12-15,SKU023,Product 023,Kitchen,96,95,2025-10-27,7,90,98.4
2025-12-15,SKU024,Product 024,Lighting,85,95,2025-10-27,7,75,81.2
2025-12-15,SKU025,Product 025,Storage,14,95,2025-10-27,7,22,21.0
2025-12-15,SKU026,Product 026,Furniture,156,95,2025-10-27,7,131,125.8
2025-12-15,SKU027,Product 027,Home Decor,182,95,2025-10-27,7,133,125.2
2025-12-15,SKU028,Product 028,Kitchen,22,95,2025-10-27,7,45,31.7
2025-12-15,SKU029,Product 029,Lighting,104,95,2025-10-27,7,109,109.0
2025-12-15,SKU030,Product 030,Storage,26,95,2025-10-27,7,32,35.3
2025-12-15,SKU031,Product 031,Furniture,132,95,2025-10-27,7,106,114.1
2025-12-15,SKU032,Product 032,Home Decor,68,95,2025-10-27,7,59,61.6
2025-12-15,SKU033,Product 033,Kitchen,116,95,2025-10-27,7,120,111.6
2025-12-15,SKU034,Product 034,Lighting,119,95,2025-10-27,7,114,119.1
2025-12-15,SKU035,Product 035,Storage,127,95,2025-10-27,7,134,130.3
2025-12-15,SKU036,Product 036,Furniture,36,95,2025-10-27,7,25,29.0
2025-12-15,SKU037,Product 037,Home Decor,139,95,2025-10-27,7,177,156.7
2025-12-15,SKU038,Product 038,Kitchen,49,95,2025-10-27,7,45,41.1
2025-12-15,SKU039,Product 039,Lighting,12,95,2025-10-27,7,13,22.3
2025-12-15,SKU040,Product 040,Storage,93,95,2025-10-27,7,99,102.6
2025-12-15,SKU041,Product 041,Furniture,71,95,2025-10-27,7,79,69.7
2025-12-15,SKU042,Product 042,Home Decor,173,95,2025-10-27,7,122,123.7
2025-12-15,SKU043,Product 043,Kitchen,132,95,2025-10-27,7,133,130.5
2025-12-15,SKU044,Product 044,Lighting,61,95,2025-10-27,7,52,63.1
2025-12-15,SKU045,Product 045,Storage,123,95,2025-10-27,7,159,148.0
2025-12-15,SKU046,Product 046,Furniture,57,95,2025-10-27,7,59,63.8
2025-12-15,SKU047,Product 047,Home Decor,100,95,2025-10-27,7,92,99.8
2025-12-15,SKU048,Product 048,Kitchen,58,95,2025-10-27,7,41,53.9
2025-12-15,SKU049,Product 049,Lighting,147,95,2025-10-27,7,161,148.4
2025-12-15,SKU050,Product 050,Storage,34,95,2025-10-27,7,32,35.3
2025-12-22,SKU001,Product 001,Furniture,76,95,2025-10-27,8,105,96.8
2025-12-22,SKU002,Product 002,Home Decor,51,95,2025-10-27,8,65,67.1
2025-12-22,SKU003,Product 003,Kitchen,34,95,2025-10-27,8,30,35.3
2025-12-22,SKU004,Product 004,Lighting,30,95,2025-10-27,8,28,30.5
2025-12-22,SKU005,Product 005,Storage,108,95,2025-10-27,8,106,105.1
2025-12-22,SKU006,Product 006,Furniture,43,95,2025-10-27,8,48,39.3
2025-12-22,SKU007,Product 007,Home Decor,161,95,2025-10-27,8,147,133.8
2025-12-22,SKU008,Product 008,Kitchen,105,95,2025-10-27,8,97,101.3
2025-12-22,SKU009,Product 009,Lighting,77,95,2025-10-27,8,68,80.0
2025-12-22,SKU010,Product 010,Storage,102,95,2025-10-27,8,109,112.5
2025-12-22,SKU011,Product 011,Furniture,22,95,2025-10-27,8,17,21.9
2025-12-22,SKU012,Product 012,Home Decor,150,95,2025-10-27,8,161,147.6
2025-12-22,SKU013,Product 013,Kitchen,71,95,2025-10-27,8,83,97.8
2025-12-22,SKU014,Product 014,Lighting,122,95,2025-10-27,8,135,125.7
2025-12-22,SKU015,Product 015,Storage,27,95,2025-10-27,8,32,22.5
2025-12-22,SKU016,Product 016,Furniture,104,95,2025-10-27,8,75,96.3
2025-12-22,SKU017,Product 017,Home Decor,98,95,2025-10-27,8,94,83.0
2025-12-22,SKU018,Product 018,Kitchen,161,95,2025-10-27,8,154,141.3
2025-12-22,SKU019,Product 019,Lighting,104,95,2025-10-27,8,86,108.5
2025-12-22,SKU020,Product 020,Storage,99,95,2025-10-27,8,87,101.3
2025-12-22,SKU021,Product 021,Furniture,50,95,2025-10-27,8,54,54.5
2025-12-22,SKU022,Product 022,Home Decor,84,95,2025-10-27,8,59,66.9
2025-12-22,SKU023,Product 023,Kitchen,99,95,2025-10-27,8,99,99.5
2025-12-22,SKU024,Product 024,Lighting,71,95,2025-10-27,8,71,81.6
2025-12-22,SKU025,Product 025,Storage,16,95,2025-10-27,8,16,21.3
2025-12-22,SKU026,Product 026,Furniture,135,95,2025-10-27,8,145,130.1
2025-12-22,SKU027,Product 027,Home Decor,144,95,2025-10-27,8,172,147.8
2025-12-22,SKU028,Product 028,Kitchen,31,95,2025-10-27,8,37,29.3
2025-12-22,SKU029,Product 029,Lighting,97,95,2025-10-27,8,96,103.9
2025-12-22,SKU030,Product 030,Storage,28,95,2025-10-27,8,27,33.8
2025-12-22,SKU031,Product 031,Furniture,97,95,2025-10-27,8,108,115.1
2025-12-22,SKU032,Product 032,Home Decor,51,95,2025-10-27,8,64,61.2
2025-12-22,SKU033,Product 033,Kitchen,96,95,2025-10-27,8,108,108.1
2025-12-22,SKU034,Product 034,Lighting,124,95,2025-10-27,8,127,120.6
2025-12-22,SKU035,Product 035,Storage,148,95,2025-10-27,8,126,126.5
2025-12-22,SKU036,Product 036,Furniture,30,95,2025-10-27,8,37,29.8
2025-12-22,SKU037,Product 037,Home Decor,161,95,2025-10-27,8,137,137.0
2025-12-22,SKU038,Product 038,Kitchen,56,95,2025-10-27,8,45,40.8
2025-12-22,SKU039,Product 039,Lighting,21,95,2025-10-27,8,16,22.2
2025-12-22,SKU040,Product 040,Storage,76,95,2025-10-27,8,103,104.1
2025-12-22,SKU041,Product 041,Furniture,70,95,2025-10-27,8,80,72.1
2025-12-22,SKU042,Product 042,Home Decor,148,95,2025-10-27,8,158,137.3
2025-12-22,SKU043,Product 043,Kitchen,126,95,2025-10-27,8,131,134.2
2025-12-22,SKU044,Product 044,Lighting,61,95,2025-10-27,8,60,61.7
2025-12-22,SKU045,Product 045,Storage,157,95,2025-10-27,8,190,160.2
2025-12-22,SKU046,Product 046,Furniture,58,95,2025-10-27,8,66,63.4
2025-12-22,SKU047,Product 047,Home Decor,88,95,2025-10-27,8,82,101.0
2025-12-22,SKU048,Product 048,Kitchen,40,95,2025-10-27,8,62,60.2
2025-12-22,SKU049,Product 049,Lighting,166,95,2025-10-27,8,135,133.6
2025-12-22,SKU050,Product 050,Storage,49,95,2025-10-27,8,54,37.0
